location,date,variant,num_sequences,perc_sequences,num_sequences_total
Argentina,2020-11-23,B.1.1.302,,,61
Argentina,2020-11-23,B.1.1.277,,,61
Argentina,2020-11-23,B.1.367,,,61
Argentina,2020-11-23,others,58,95.08,61
Argentina,2020-11-23,non_who,61,100.0,61
Argentina,2020-12-07,B.1.160,,,45
Argentina,2020-12-07,B.1.620,,,45
Argentina,2020-12-07,B.1.258,0,0.0,45
Argentina,2020-12-07,B.1.221,,,45
Argentina,2020-12-07,B.1.1.519,0,0.0,45
Argentina,2020-12-07,B.1.177,,,45
Argentina,2020-12-07,Beta,0,0.0,45
Argentina,2020-12-07,Alpha,0,0.0,45
Argentina,2020-12-07,Gamma,0,0.0,45
Argentina,2020-12-07,Delta,0,0.0,45
Argentina,2020-12-07,Kappa,,,45
Argentina,2020-12-07,Epsilon,0,0.0,45
Argentina,2020-12-07,Eta,0,0.0,45
Argentina,2020-12-07,Iota,0,0.0,45
Argentina,2020-12-07,Lambda,0,0.0,45
Argentina,2020-12-07,Mu,0,0.0,45
Argentina,2020-12-07,S:677H.Robin1,,,45
Argentina,2020-12-07,S:677P.Pelican,,,45
Argentina,2020-12-07,B.1.1.302,,,45
Argentina,2020-12-07,B.1.1.277,,,45
Argentina,2020-12-07,B.1.367,,,45
Argentina,2020-12-07,others,45,100.0,45
Argentina,2020-12-07,non_who,45,100.0,45
Argentina,2020-12-21,B.1.160,,,71
Argentina,2020-12-21,B.1.620,,,71
Argentina,2020-12-21,B.1.258,0,0.0,71
Argentina,2020-12-21,B.1.221,,,71
Argentina,2020-12-21,B.1.1.519,0,0.0,71
Argentina,2020-12-21,B.1.177,,,71
Argentina,2020-12-21,Beta,0,0.0,71
Argentina,2020-12-21,Alpha,0,0.0,71
Argentina,2020-12-21,Gamma,0,0.0,71
Argentina,2020-12-21,Delta,0,0.0,71
Argentina,2020-12-21,Kappa,,,71
Argentina,2020-12-21,Epsilon,0,0.0,71
Argentina,2020-12-21,Eta,0,0.0,71
Argentina,2020-12-21,Iota,0,0.0,71
Argentina,2020-12-21,Lambda,0,0.0,71
Argentina,2020-12-21,Mu,0,0.0,71
Argentina,2020-12-21,S:677H.Robin1,,,71
Argentina,2020-12-21,S:677P.Pelican,,,71
Argentina,2020-12-21,B.1.1.302,,,71
Argentina,2020-12-21,B.1.1.277,,,71
Argentina,2020-12-21,B.1.367,,,71
Argentina,2020-12-21,others,71,100.0,71
Argentina,2020-12-21,non_who,71,100.0,71
Argentina,2021-01-04,B.1.160,,,44
Argentina,2021-01-04,B.1.620,,,44
Argentina,2021-01-04,B.1.258,1,2.27,44
Argentina,2021-01-04,B.1.221,,,44
Argentina,2021-01-04,B.1.1.519,0,0.0,44
Argentina,2021-01-04,B.1.177,,,44
Argentina,2021-01-04,Beta,0,0.0,44
Argentina,2021-01-04,Alpha,1,2.27,44
Argentina,2021-01-04,Gamma,0,0.0,44
Argentina,2021-01-04,Delta,0,0.0,44
Argentina,2021-01-04,Kappa,,,44
Argentina,2021-01-04,Epsilon,0,0.0,44
Argentina,2021-01-04,Eta,0,0.0,44
Argentina,2021-01-04,Iota,0,0.0,44
Argentina,2021-01-04,Lambda,0,0.0,44
Argentina,2021-01-04,Mu,0,0.0,44
Argentina,2021-01-04,S:677H.Robin1,,,44
Argentina,2021-01-04,S:677P.Pelican,,,44
Argentina,2021-01-04,B.1.1.302,,,44
Argentina,2021-01-04,B.1.1.277,,,44
Argentina,2021-01-04,B.1.367,,,44
Argentina,2021-01-04,others,42,95.46,44
Argentina,2021-01-04,non_who,43,97.73,44
Argentina,2021-01-25,B.1.160,,,54
Argentina,2021-01-25,B.1.620,,,54
Argentina,2021-01-25,B.1.258,0,0.0,54
Argentina,2021-01-25,B.1.221,,,54
Argentina,2021-01-25,B.1.1.519,2,3.7,54
Argentina,2021-01-25,B.1.177,,,54
Argentina,2021-01-25,Beta,0,0.0,54
Argentina,2021-01-25,Alpha,0,0.0,54
Argentina,2021-01-25,Gamma,1,1.85,54
Argentina,2021-01-25,Delta,0,0.0,54
Argentina,2021-01-25,Kappa,,,54
Argentina,2021-01-25,Epsilon,0,0.0,54
Argentina,2021-01-25,Eta,0,0.0,54
Argentina,2021-01-25,Iota,0,0.0,54
Argentina,2021-01-25,Lambda,1,1.85,54
Argentina,2021-01-25,Mu,0,0.0,54
Argentina,2021-01-25,S:677H.Robin1,,,54
Argentina,2021-01-25,S:677P.Pelican,,,54
Argentina,2021-01-25,B.1.1.302,,,54
Argentina,2021-01-25,B.1.1.277,,,54
Argentina,2021-01-25,B.1.367,,,54
Argentina,2021-01-25,others,50,92.6,54
Argentina,2021-01-25,non_who,52,96.3,54
Argentina,2021-02-08,B.1.160,,,61
Argentina,2021-02-08,B.1.620,,,61
Argentina,2021-02-08,B.1.258,0,0.0,61
Argentina,2021-02-08,B.1.221,,,61
Argentina,2021-02-08,B.1.1.519,8,13.11,61
Argentina,2021-02-08,B.1.177,,,61
Argentina,2021-02-08,Beta,0,0.0,61
Argentina,2021-02-08,Alpha,4,6.56,61
Argentina,2021-02-08,Gamma,2,3.28,61
Argentina,2021-02-08,Delta,0,0.0,61
Argentina,2021-02-08,Kappa,,,61
Argentina,2021-02-08,Epsilon,3,4.92,61
Argentina,2021-02-08,Eta,0,0.0,61
Argentina,2021-02-08,Iota,0,0.0,61
Argentina,2021-02-08,Lambda,1,1.64,61
Argentina,2021-02-08,Mu,0,0.0,61
Argentina,2021-02-08,S:677H.Robin1,,,61
Argentina,2021-02-08,S:677P.Pelican,,,61
Argentina,2021-02-08,B.1.1.302,,,61
Argentina,2021-02-08,B.1.1.277,,,61
Argentina,2021-02-08,B.1.367,,,61
Argentina,2021-02-08,others,43,70.49,61
Argentina,2021-02-08,non_who,51,83.6,61
Argentina,2021-02-22,B.1.160,,,49
Argentina,2021-02-22,B.1.620,,,49
Argentina,2021-02-22,B.1.258,0,0.0,49
Argentina,2021-02-22,B.1.221,,,49
Argentina,2021-02-22,B.1.1.519,1,2.04,49
Argentina,2021-02-22,B.1.177,,,49
Argentina,2021-02-22,Beta,0,0.0,49
Argentina,2021-02-22,Alpha,0,0.0,49
Argentina,2021-02-22,Gamma,2,4.08,49
Argentina,2021-02-22,Delta,0,0.0,49
Argentina,2021-02-22,Kappa,,,49
Argentina,2021-02-22,Epsilon,1,2.04,49
Argentina,2021-02-22,Eta,0,0.0,49
Argentina,2021-02-22,Iota,0,0.0,49
Argentina,2021-02-22,Lambda,2,4.08,49
Argentina,2021-02-22,Mu,0,0.0,49
Argentina,2021-02-22,S:677H.Robin1,,,49
Argentina,2021-02-22,S:677P.Pelican,,,49
Argentina,2021-02-22,B.1.1.302,,,49
Argentina,2021-02-22,B.1.1.277,,,49
Argentina,2021-02-22,B.1.367,,,49
Argentina,2021-02-22,others,43,87.76,49
Argentina,2021-02-22,non_who,44,89.8,49
Argentina,2021-03-08,B.1.160,,,51
Argentina,2021-03-08,B.1.620,,,51
Argentina,2021-03-08,B.1.258,0,0.0,51
Argentina,2021-03-08,B.1.221,,,51
Argentina,2021-03-08,B.1.1.519,3,5.88,51
Argentina,2021-03-08,B.1.177,,,51
Argentina,2021-03-08,Beta,0,0.0,51
Argentina,2021-03-08,Alpha,5,9.8,51
Argentina,2021-03-08,Gamma,4,7.84,51
Argentina,2021-03-08,Delta,0,0.0,51
Argentina,2021-03-08,Kappa,,,51
Argentina,2021-03-08,Epsilon,3,5.88,51
Argentina,2021-03-08,Eta,0,0.0,51
Argentina,2021-03-08,Iota,0,0.0,51
Argentina,2021-03-08,Lambda,2,3.92,51
Argentina,2021-03-08,Mu,0,0.0,51
Argentina,2021-03-08,S:677H.Robin1,,,51
Argentina,2021-03-08,S:677P.Pelican,,,51
Argentina,2021-03-08,B.1.1.302,,,51
Argentina,2021-03-08,B.1.1.277,,,51
Argentina,2021-03-08,B.1.367,,,51
Argentina,2021-03-08,others,34,66.68,51
Argentina,2021-03-08,non_who,37,72.56,51
Argentina,2021-03-22,B.1.160,,,159
Argentina,2021-03-22,B.1.620,,,159
Argentina,2021-03-22,B.1.258,0,0.0,159
Argentina,2021-03-22,B.1.221,,,159
Argentina,2021-03-22,B.1.1.519,5,3.14,159
Argentina,2021-03-22,B.1.177,,,159
Argentina,2021-03-22,Beta,0,0.0,159
Argentina,2021-03-22,Alpha,21,13.21,159
Argentina,2021-03-22,Gamma,22,13.84,159
Argentina,2021-03-22,Delta,0,0.0,159
Argentina,2021-03-22,Kappa,,,159
Argentina,2021-03-22,Epsilon,4,2.52,159
Argentina,2021-03-22,Eta,0,0.0,159
Argentina,2021-03-22,Iota,2,1.26,159
Argentina,2021-03-22,Lambda,6,3.77,159
Argentina,2021-03-22,Mu,0,0.0,159
Argentina,2021-03-22,S:677H.Robin1,,,159
Argentina,2021-03-22,S:677P.Pelican,,,159
Argentina,2021-03-22,B.1.1.302,,,159
Argentina,2021-03-22,B.1.1.277,,,159
Argentina,2021-03-22,B.1.367,,,159
Argentina,2021-03-22,others,99,62.26,159
Argentina,2021-03-22,non_who,104,65.4,159
Argentina,2021-04-05,B.1.160,,,166
Argentina,2021-04-05,B.1.620,,,166
Argentina,2021-04-05,B.1.258,0,0.0,166
Argentina,2021-04-05,B.1.221,,,166
Argentina,2021-04-05,B.1.1.519,3,1.81,166
Argentina,2021-04-05,B.1.177,,,166
Argentina,2021-04-05,Beta,0,0.0,166
Argentina,2021-04-05,Alpha,32,19.28,166
Argentina,2021-04-05,Gamma,42,25.3,166
Argentina,2021-04-05,Delta,0,0.0,166
Argentina,2021-04-05,Kappa,,,166
Argentina,2021-04-05,Epsilon,3,1.81,166
Argentina,2021-04-05,Eta,0,0.0,166
Argentina,2021-04-05,Iota,2,1.2,166
Argentina,2021-04-05,Lambda,22,13.25,166
Argentina,2021-04-05,Mu,0,0.0,166
Argentina,2021-04-05,S:677H.Robin1,,,166
Argentina,2021-04-05,S:677P.Pelican,,,166
Argentina,2021-04-05,B.1.1.302,,,166
Argentina,2021-04-05,B.1.1.277,,,166
Argentina,2021-04-05,B.1.367,,,166
Argentina,2021-04-05,others,62,37.35,166
Argentina,2021-04-05,non_who,65,39.16,166
Argentina,2021-04-19,B.1.160,,,263
Argentina,2021-04-19,B.1.620,,,263
Argentina,2021-04-19,B.1.258,0,0.0,263
Argentina,2021-04-19,B.1.221,,,263
Argentina,2021-04-19,B.1.1.519,5,1.9,263
Argentina,2021-04-19,B.1.177,,,263
Argentina,2021-04-19,Beta,0,0.0,263
Argentina,2021-04-19,Alpha,33,12.55,263
Argentina,2021-04-19,Gamma,81,30.8,263
Argentina,2021-04-19,Delta,0,0.0,263
Argentina,2021-04-19,Kappa,,,263
Argentina,2021-04-19,Epsilon,6,2.28,263
Argentina,2021-04-19,Eta,0,0.0,263
Argentina,2021-04-19,Iota,1,0.38,263
Argentina,2021-04-19,Lambda,30,11.41,263
Argentina,2021-04-19,Mu,0,0.0,263
Argentina,2021-04-19,S:677H.Robin1,,,263
Argentina,2021-04-19,S:677P.Pelican,,,263
Argentina,2021-04-19,B.1.1.302,,,263
Argentina,2021-04-19,B.1.1.277,,,263
Argentina,2021-04-19,B.1.367,,,263
Argentina,2021-04-19,others,107,40.68,263
Argentina,2021-04-19,non_who,112,42.58,263
Argentina,2021-05-03,B.1.160,,,306
Argentina,2021-05-03,B.1.620,,,306
Argentina,2021-05-03,B.1.258,0,0.0,306
Argentina,2021-05-03,B.1.221,,,306
Argentina,2021-05-03,B.1.1.519,6,1.96,306
Argentina,2021-05-03,B.1.177,,,306
Argentina,2021-05-03,Beta,1,0.33,306
Argentina,2021-05-03,Alpha,39,12.75,306
Argentina,2021-05-03,Gamma,128,41.83,306
Argentina,2021-05-03,Delta,1,0.33,306
Argentina,2021-05-03,Kappa,,,306
Argentina,2021-05-03,Epsilon,6,1.96,306
Argentina,2021-05-03,Eta,0,0.0,306
Argentina,2021-05-03,Iota,3,0.98,306
Argentina,2021-05-03,Lambda,56,18.3,306
Argentina,2021-05-03,Mu,1,0.33,306
Argentina,2021-05-03,S:677H.Robin1,,,306
Argentina,2021-05-03,S:677P.Pelican,,,306
Argentina,2021-05-03,B.1.1.302,,,306
Argentina,2021-05-03,B.1.1.277,,,306
Argentina,2021-05-03,B.1.367,,,306
Argentina,2021-05-03,others,65,21.23,306
Argentina,2021-05-03,non_who,71,23.19,306
Argentina,2021-05-17,B.1.160,,,301
Argentina,2021-05-17,B.1.620,,,301
Argentina,2021-05-17,B.1.258,0,0.0,301
Argentina,2021-05-17,B.1.221,,,301
Argentina,2021-05-17,B.1.1.519,5,1.66,301
Argentina,2021-05-17,B.1.177,,,301
Argentina,2021-05-17,Beta,0,0.0,301
Argentina,2021-05-17,Alpha,37,12.29,301
Argentina,2021-05-17,Gamma,162,53.82,301
Argentina,2021-05-17,Delta,0,0.0,301
Argentina,2021-05-17,Kappa,,,301
Argentina,2021-05-17,Epsilon,7,2.33,301
Argentina,2021-05-17,Eta,1,0.33,301
Argentina,2021-05-17,Iota,2,0.66,301
Argentina,2021-05-17,Lambda,47,15.61,301
Argentina,2021-05-17,Mu,0,0.0,301
Argentina,2021-05-17,S:677H.Robin1,,,301
Argentina,2021-05-17,S:677P.Pelican,,,301
Argentina,2021-05-17,B.1.1.302,,,301
Argentina,2021-05-17,B.1.1.277,,,301
Argentina,2021-05-17,B.1.367,,,301
Argentina,2021-05-17,others,40,13.3,301
Argentina,2021-05-17,non_who,45,14.96,301
Argentina,2021-05-31,B.1.160,,,264
Argentina,2021-05-31,B.1.620,,,264
Argentina,2021-05-31,B.1.258,0,0.0,264
Argentina,2021-05-31,B.1.221,,,264
Argentina,2021-05-31,B.1.1.519,1,0.38,264
Argentina,2021-05-31,B.1.177,,,264
Argentina,2021-05-31,Beta,0,0.0,264
Argentina,2021-05-31,Alpha,28,10.61,264
Argentina,2021-05-31,Gamma,147,55.68,264
Argentina,2021-05-31,Delta,0,0.0,264
Argentina,2021-05-31,Kappa,,,264
Argentina,2021-05-31,Epsilon,4,1.52,264
Argentina,2021-05-31,Eta,0,0.0,264
Argentina,2021-05-31,Iota,3,1.14,264
Argentina,2021-05-31,Lambda,61,23.11,264
Argentina,2021-05-31,Mu,0,0.0,264
Argentina,2021-05-31,S:677H.Robin1,,,264
Argentina,2021-05-31,S:677P.Pelican,,,264
Argentina,2021-05-31,B.1.1.302,,,264
Argentina,2021-05-31,B.1.1.277,,,264
Argentina,2021-05-31,B.1.367,,,264
Argentina,2021-05-31,others,20,7.56,264
Argentina,2021-05-31,non_who,21,7.94,264
Argentina,2021-06-14,B.1.160,,,362
Argentina,2021-06-14,B.1.620,,,362
Argentina,2021-06-14,B.1.258,0,0.0,362
Argentina,2021-06-14,B.1.221,,,362
Argentina,2021-06-14,B.1.1.519,0,0.0,362
Argentina,2021-06-14,B.1.177,,,362
Argentina,2021-06-14,Beta,0,0.0,362
Argentina,2021-06-14,Alpha,27,7.46,362
Argentina,2021-06-14,Gamma,235,64.92,362
Argentina,2021-06-14,Delta,1,0.28,362
Argentina,2021-06-14,Kappa,,,362
Argentina,2021-06-14,Epsilon,0,0.0,362
Argentina,2021-06-14,Eta,0,0.0,362
Argentina,2021-06-14,Iota,2,0.55,362
Argentina,2021-06-14,Lambda,82,22.65,362
Argentina,2021-06-14,Mu,0,0.0,362
Argentina,2021-06-14,S:677H.Robin1,,,362
Argentina,2021-06-14,S:677P.Pelican,,,362
Argentina,2021-06-14,B.1.1.302,,,362
Argentina,2021-06-14,B.1.1.277,,,362
Argentina,2021-06-14,B.1.367,,,362
Argentina,2021-06-14,others,15,4.14,362
Argentina,2021-06-14,non_who,15,4.14,362
Argentina,2021-06-28,B.1.160,,,343
Argentina,2021-06-28,B.1.620,,,343
Argentina,2021-06-28,B.1.258,0,0.0,343
Argentina,2021-06-28,B.1.221,,,343
Argentina,2021-06-28,B.1.1.519,0,0.0,343
Argentina,2021-06-28,B.1.177,,,343
Argentina,2021-06-28,Beta,0,0.0,343
Argentina,2021-06-28,Alpha,30,8.75,343
Argentina,2021-06-28,Gamma,228,66.47,343
Argentina,2021-06-28,Delta,2,0.58,343
Argentina,2021-06-28,Kappa,,,343
Argentina,2021-06-28,Epsilon,1,0.29,343
Argentina,2021-06-28,Eta,0,0.0,343
Argentina,2021-06-28,Iota,1,0.29,343
Argentina,2021-06-28,Lambda,74,21.57,343
Argentina,2021-06-28,Mu,0,0.0,343
Argentina,2021-06-28,S:677H.Robin1,,,343
Argentina,2021-06-28,S:677P.Pelican,,,343
Argentina,2021-06-28,B.1.1.302,,,343
Argentina,2021-06-28,B.1.1.277,,,343
Argentina,2021-06-28,B.1.367,,,343
Argentina,2021-06-28,others,7,2.05,343
Argentina,2021-06-28,non_who,7,2.05,343
Argentina,2021-07-12,B.1.160,,,311
Argentina,2021-07-12,B.1.620,,,311
Argentina,2021-07-12,B.1.258,0,0.0,311
Argentina,2021-07-12,B.1.221,,,311
Argentina,2021-07-12,B.1.1.519,0,0.0,311
Argentina,2021-07-12,B.1.177,,,311
Argentina,2021-07-12,Beta,0,0.0,311
Argentina,2021-07-12,Alpha,9,2.89,311
Argentina,2021-07-12,Gamma,223,71.7,311
Argentina,2021-07-12,Delta,19,6.11,311
Argentina,2021-07-12,Kappa,,,311
Argentina,2021-07-12,Epsilon,0,0.0,311
Argentina,2021-07-12,Eta,0,0.0,311
Argentina,2021-07-12,Iota,0,0.0,311
Argentina,2021-07-12,Lambda,53,17.04,311
Argentina,2021-07-12,Mu,1,0.32,311
Argentina,2021-07-12,S:677H.Robin1,,,311
Argentina,2021-07-12,S:677P.Pelican,,,311
Argentina,2021-07-12,B.1.1.302,,,311
Argentina,2021-07-12,B.1.1.277,,,311
Argentina,2021-07-12,B.1.367,,,311
Argentina,2021-07-12,others,6,1.94,311
Argentina,2021-07-12,non_who,6,1.94,311
Argentina,2021-07-26,B.1.160,,,303
Argentina,2021-07-26,B.1.620,,,303
Argentina,2021-07-26,B.1.258,0,0.0,303
Argentina,2021-07-26,B.1.221,,,303
Argentina,2021-07-26,B.1.1.519,0,0.0,303
Argentina,2021-07-26,B.1.177,,,303
Argentina,2021-07-26,Beta,0,0.0,303
Argentina,2021-07-26,Alpha,14,4.62,303
Argentina,2021-07-26,Gamma,164,54.13,303
Argentina,2021-07-26,Delta,44,14.52,303
Argentina,2021-07-26,Kappa,,,303
Argentina,2021-07-26,Epsilon,0,0.0,303
Argentina,2021-07-26,Eta,0,0.0,303
Argentina,2021-07-26,Iota,0,0.0,303
Argentina,2021-07-26,Lambda,76,25.08,303
Argentina,2021-07-26,Mu,0,0.0,303
Argentina,2021-07-26,S:677H.Robin1,,,303
Argentina,2021-07-26,S:677P.Pelican,,,303
Argentina,2021-07-26,B.1.1.302,,,303
Argentina,2021-07-26,B.1.1.277,,,303
Argentina,2021-07-26,B.1.367,,,303
Argentina,2021-07-26,others,5,1.65,303
Argentina,2021-07-26,non_who,5,1.65,303
Argentina,2021-08-09,B.1.160,,,382
Argentina,2021-08-09,B.1.620,,,382
Argentina,2021-08-09,B.1.258,0,0.0,382
Argentina,2021-08-09,B.1.221,,,382
Argentina,2021-08-09,B.1.1.519,0,0.0,382
Argentina,2021-08-09,B.1.177,,,382
Argentina,2021-08-09,Beta,0,0.0,382
Argentina,2021-08-09,Alpha,11,2.88,382
Argentina,2021-08-09,Gamma,214,56.02,382
Argentina,2021-08-09,Delta,83,21.73,382
Argentina,2021-08-09,Kappa,,,382
Argentina,2021-08-09,Epsilon,0,0.0,382
Argentina,2021-08-09,Eta,0,0.0,382
Argentina,2021-08-09,Iota,0,0.0,382
Argentina,2021-08-09,Lambda,69,18.06,382
Argentina,2021-08-09,Mu,1,0.26,382
Argentina,2021-08-09,S:677H.Robin1,,,382
Argentina,2021-08-09,S:677P.Pelican,,,382
Argentina,2021-08-09,B.1.1.302,,,382
Argentina,2021-08-09,B.1.1.277,,,382
Argentina,2021-08-09,B.1.367,,,382
Argentina,2021-08-09,others,4,1.05,382
Argentina,2021-08-09,non_who,4,1.05,382
Argentina,2021-08-23,B.1.160,,,167
Argentina,2021-08-23,B.1.620,,,167
Argentina,2021-08-23,B.1.258,0,0.0,167
Argentina,2021-08-23,B.1.221,,,167
Argentina,2021-08-23,B.1.1.519,0,0.0,167
Argentina,2021-08-23,B.1.177,,,167
Argentina,2021-08-23,Beta,0,0.0,167
Argentina,2021-08-23,Alpha,1,0.6,167
Argentina,2021-08-23,Gamma,51,30.54,167
Argentina,2021-08-23,Delta,78,46.71,167
Argentina,2021-08-23,Kappa,,,167
Argentina,2021-08-23,Epsilon,0,0.0,167
Argentina,2021-08-23,Eta,0,0.0,167
Argentina,2021-08-23,Iota,0,0.0,167
Argentina,2021-08-23,Lambda,36,21.56,167
Argentina,2021-08-23,Mu,0,0.0,167
Argentina,2021-08-23,S:677H.Robin1,,,167
Argentina,2021-08-23,S:677P.Pelican,,,167
Argentina,2021-08-23,B.1.1.302,,,167
Argentina,2021-08-23,B.1.1.277,,,167
Argentina,2021-08-23,B.1.367,,,167
Argentina,2021-08-23,others,1,0.59,167
Argentina,2021-08-23,non_who,1,0.59,167
Argentina,2021-09-06,B.1.160,,,152
Argentina,2021-09-06,B.1.620,,,152
Argentina,2021-09-06,B.1.258,0,0.0,152
Argentina,2021-09-06,B.1.221,,,152
Argentina,2021-09-06,B.1.1.519,0,0.0,152
Argentina,2021-09-06,B.1.177,,,152
Argentina,2021-09-06,Beta,0,0.0,152
Argentina,2021-09-06,Alpha,0,0.0,152
Argentina,2021-09-06,Gamma,71,46.71,152
Argentina,2021-09-06,Delta,61,40.13,152
Argentina,2021-09-06,Kappa,,,152
Argentina,2021-09-06,Epsilon,0,0.0,152
Argentina,2021-09-06,Eta,0,0.0,152
Argentina,2021-09-06,Iota,0,0.0,152
Argentina,2021-09-06,Lambda,19,12.5,152
Argentina,2021-09-06,Mu,1,0.66,152
Argentina,2021-09-06,S:677H.Robin1,,,152
Argentina,2021-09-06,S:677P.Pelican,,,152
Argentina,2021-09-06,B.1.1.302,,,152
Argentina,2021-09-06,B.1.1.277,,,152
Argentina,2021-09-06,B.1.367,,,152
Argentina,2021-09-06,others,0,0.0,152
Argentina,2021-09-06,non_who,0,0.0,152
Argentina,2021-09-20,B.1.160,,,32
Argentina,2021-09-20,B.1.620,,,32
Argentina,2021-09-20,B.1.258,0,0.0,32
Argentina,2021-09-20,B.1.221,,,32
Argentina,2021-09-20,B.1.1.519,0,0.0,32
Argentina,2021-09-20,B.1.177,,,32
Argentina,2021-09-20,Beta,0,0.0,32
Argentina,2021-09-20,Alpha,0,0.0,32
Argentina,2021-09-20,Gamma,4,12.5,32
Argentina,2021-09-20,Delta,25,78.12,32
Argentina,2021-09-20,Kappa,,,32
Argentina,2021-09-20,Epsilon,0,0.0,32
Argentina,2021-09-20,Eta,0,0.0,32
Argentina,2021-09-20,Iota,0,0.0,32
Argentina,2021-09-20,Lambda,3,9.38,32
Argentina,2021-09-20,Mu,0,0.0,32
Argentina,2021-09-20,S:677H.Robin1,,,32
Argentina,2021-09-20,S:677P.Pelican,,,32
Argentina,2021-09-20,B.1.1.302,,,32
Argentina,2021-09-20,B.1.1.277,,,32
Argentina,2021-09-20,B.1.367,,,32
Argentina,2021-09-20,others,0,0.0,32
Argentina,2021-09-20,non_who,0,0.0,32
Aruba,2021-02-08,B.1.160,,,114
Aruba,2021-02-08,B.1.620,,,114
Aruba,2021-02-08,B.1.258,,,114
Aruba,2021-02-08,B.1.221,0,0.0,114
Aruba,2021-02-08,B.1.1.519,1,0.88,114
Aruba,2021-02-08,B.1.177,3,2.63,114
Aruba,2021-02-08,Beta,0,0.0,114
Aruba,2021-02-08,Alpha,9,7.89,114
Aruba,2021-02-08,Gamma,0,0.0,114
Aruba,2021-02-08,Delta,0,0.0,114
Aruba,2021-02-08,Kappa,,,114
Aruba,2021-02-08,Epsilon,1,0.88,114
Aruba,2021-02-08,Eta,,,114
Aruba,2021-02-08,Iota,0,0.0,114
Aruba,2021-02-08,Lambda,0,0.0,114
Aruba,2021-02-08,Mu,0,0.0,114
Aruba,2021-02-08,S:677H.Robin1,0,0.0,114
Aruba,2021-02-08,S:677P.Pelican,,,114
Aruba,2021-02-08,B.1.1.302,,,114
Aruba,2021-02-08,B.1.1.277,,,114
Aruba,2021-02-08,B.1.367,,,114
Aruba,2021-02-08,others,100,87.72,114
Aruba,2021-02-08,non_who,104,91.23,114
Aruba,2021-02-22,B.1.160,,,154
Aruba,2021-02-22,B.1.620,,,154
Aruba,2021-02-22,B.1.258,,,154
Aruba,2021-02-22,B.1.221,1,0.65,154
Aruba,2021-02-22,B.1.1.519,4,2.6,154
Aruba,2021-02-22,B.1.177,5,3.25,154
Aruba,2021-02-22,Beta,0,0.0,154
Aruba,2021-02-22,Alpha,37,24.03,154
Aruba,2021-02-22,Gamma,1,0.65,154
Aruba,2021-02-22,Delta,0,0.0,154
Aruba,2021-02-22,Kappa,,,154
Aruba,2021-02-22,Epsilon,13,8.44,154
Aruba,2021-02-22,Eta,,,154
Aruba,2021-02-22,Iota,0,0.0,154
Aruba,2021-02-22,Lambda,0,0.0,154
Aruba,2021-02-22,Mu,0,0.0,154
Aruba,2021-02-22,S:677H.Robin1,2,1.3,154
Aruba,2021-02-22,S:677P.Pelican,,,154
Aruba,2021-02-22,B.1.1.302,,,154
Aruba,2021-02-22,B.1.1.277,,,154
Aruba,2021-02-22,B.1.367,,,154
Aruba,2021-02-22,others,91,59.08,154
Aruba,2021-02-22,non_who,103,66.88,154
Aruba,2021-03-08,B.1.160,,,125
Aruba,2021-03-08,B.1.620,,,125
Aruba,2021-03-08,B.1.258,,,125
Aruba,2021-03-08,B.1.221,1,0.8,125
Aruba,2021-03-08,B.1.1.519,12,9.6,125
Aruba,2021-03-08,B.1.177,7,5.6,125
Aruba,2021-03-08,Beta,2,1.6,125
Aruba,2021-03-08,Alpha,65,52.0,125
Aruba,2021-03-08,Gamma,0,0.0,125
Aruba,2021-03-08,Delta,0,0.0,125
Aruba,2021-03-08,Kappa,,,125
Aruba,2021-03-08,Epsilon,15,12.0,125
Aruba,2021-03-08,Eta,,,125
Aruba,2021-03-08,Iota,7,5.6,125
Aruba,2021-03-08,Lambda,0,0.0,125
Aruba,2021-03-08,Mu,0,0.0,125
Aruba,2021-03-08,S:677H.Robin1,0,0.0,125
Aruba,2021-03-08,S:677P.Pelican,,,125
Aruba,2021-03-08,B.1.1.302,,,125
Aruba,2021-03-08,B.1.1.277,,,125
Aruba,2021-03-08,B.1.367,,,125
Aruba,2021-03-08,others,16,12.8,125
Aruba,2021-03-08,non_who,36,28.8,125
Aruba,2021-03-22,B.1.160,,,99
Aruba,2021-03-22,B.1.620,,,99
Aruba,2021-03-22,B.1.258,,,99
Aruba,2021-03-22,B.1.221,0,0.0,99
Aruba,2021-03-22,B.1.1.519,6,6.06,99
Aruba,2021-03-22,B.1.177,0,0.0,99
Aruba,2021-03-22,Beta,0,0.0,99
Aruba,2021-03-22,Alpha,66,66.67,99
Aruba,2021-03-22,Gamma,1,1.01,99
Aruba,2021-03-22,Delta,0,0.0,99
Aruba,2021-03-22,Kappa,,,99
Aruba,2021-03-22,Epsilon,14,14.14,99
Aruba,2021-03-22,Eta,,,99
Aruba,2021-03-22,Iota,7,7.07,99
Aruba,2021-03-22,Lambda,0,0.0,99
Aruba,2021-03-22,Mu,0,0.0,99
Aruba,2021-03-22,S:677H.Robin1,0,0.0,99
Aruba,2021-03-22,S:677P.Pelican,,,99
Aruba,2021-03-22,B.1.1.302,,,99
Aruba,2021-03-22,B.1.1.277,,,99
Aruba,2021-03-22,B.1.367,,,99
Aruba,2021-03-22,others,5,5.05,99
Aruba,2021-03-22,non_who,11,11.11,99
Aruba,2021-04-05,B.1.160,,,92
